what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1288870544948
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1288870544976
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.SourceView",1288870545253
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.SourceView",1288870545259
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1288870555736
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288870555771
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.perspectives.showPerspective",1288870555781
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1288870555781
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288870561723
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288870570688
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288870572121
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288870572767
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288870600825
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288870605887
